"Date","AQS_SITE_ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/24/2017","191130040","1","1","ug/m3 SC","1","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"02/27/2017","191130040","1","21","ug/m3 SC","19","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"03/02/2017","191130040","1","9","ug/m3 SC","8","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"03/05/2017","191130040","1","18","ug/m3 SC","17","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"03/08/2017","191130040","1","11","ug/m3 SC","10","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"03/11/2017","191130040","1","13","ug/m3 SC","12","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"03/14/2017","191130040","1","8","ug/m3 SC","7","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"03/17/2017","191130040","1","20","ug/m3 SC","19","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"03/20/2017","191130040","1","20","ug/m3 SC","19","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"03/23/2017","191130040","1","20","ug/m3 SC","19","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"03/26/2017","191130040","1","8","ug/m3 SC","7","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"03/29/2017","191130040","1","6","ug/m3 SC","6","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"04/01/2017","191130040","1","15","ug/m3 SC","14","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"04/04/2017","191130040","1","7","ug/m3 SC","6","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"04/07/2017","191130040","1","18","ug/m3 SC","17","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"04/10/2017","191130040","1","23","ug/m3 SC","21","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"04/13/2017","191130040","1","18","ug/m3 SC","17","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"04/16/2017","191130040","1","10","ug/m3 SC","9","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"04/19/2017","191130040","1","15","ug/m3 SC","14","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"04/22/2017","191130040","1","23","ug/m3 SC","21","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"04/25/2017","191130040","1","64","ug/m3 SC","55","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"04/28/2017","191130040","1","5","ug/m3 SC","5","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"05/01/2017","191130040","1","2","ug/m3 SC","2","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"05/04/2017","191130040","1","15","ug/m3 SC","14","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"05/07/2017","191130040","1","23","ug/m3 SC","21","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"05/10/2017","191130040","1","28","ug/m3 SC","26","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"05/13/2017","191130040","1","34","ug/m3 SC","31","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"05/16/2017","191130040","1","49","ug/m3 SC","45","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"05/19/2017","191130040","1","5","ug/m3 SC","5","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"05/22/2017","191130040","1","10","ug/m3 SC","9","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"05/25/2017","191130040","1","21","ug/m3 SC","19","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"05/28/2017","191130040","1","17","ug/m3 SC","16","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"05/31/2017","191130040","1","19","ug/m3 SC","18","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"06/03/2017","191130040","1","37","ug/m3 SC","34","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"06/06/2017","191130040","1","18","ug/m3 SC","17","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"06/09/2017","191130040","1","54","ug/m3 SC","50","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"06/12/2017","191130040","1","39","ug/m3 SC","36","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"06/15/2017","191130040","1","18","ug/m3 SC","17","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"06/18/2017","191130040","1","7","ug/m3 SC","6","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"06/21/2017","191130040","1","14","ug/m3 SC","13","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"06/24/2017","191130040","1","12","ug/m3 SC","11","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"06/27/2017","191130040","1","23","ug/m3 SC","21","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"06/30/2017","191130040","1","11","ug/m3 SC","10","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"07/03/2017","191130040","1","25","ug/m3 SC","23","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"07/06/2017","191130040","1","27","ug/m3 SC","25","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"07/09/2017","191130040","1","26","ug/m3 SC","24","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"07/12/2017","191130040","1","26","ug/m3 SC","24","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"07/15/2017","191130040","1","29","ug/m3 SC","27","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"07/18/2017","191130040","1","34","ug/m3 SC","31","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"07/21/2017","191130040","1","12","ug/m3 SC","11","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"07/24/2017","191130040","1","14","ug/m3 SC","13","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"07/27/2017","191130040","1","15","ug/m3 SC","14","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"07/30/2017","191130040","1","16","ug/m3 SC","15","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"08/02/2017","191130040","1","37","ug/m3 SC","34","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"08/05/2017","191130040","1","23","ug/m3 SC","21","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"08/08/2017","191130040","1","31","ug/m3 SC","29","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"08/11/2017","191130040","1","15","ug/m3 SC","14","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"08/14/2017","191130040","1","14","ug/m3 SC","13","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
"08/17/2017","191130040","1","11","ug/m3 SC","10","1","100.0000","81102","PM10 Total 0-10um STP","16300","Cedar Rapids, IA","19","Iowa","113","Linn","41.97677","-91.68766"
