"Date","AQS_SITE_ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"07/29/2017","190170011","1","0.031","ppm","29","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"07/30/2017","190170011","1","0.035","ppm","32","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"07/31/2017","190170011","1","0.044","ppm","41","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"08/01/2017","190170011","1","0.045","ppm","42","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"08/02/2017","190170011","1","0.039","ppm","36","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"08/03/2017","190170011","1","0.031","ppm","29","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"08/04/2017","190170011","1","0.029","ppm","27","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"08/05/2017","190170011","1","0.032","ppm","30","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"08/06/2017","190170011","1","0.04","ppm","37","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"08/07/2017","190170011","1","0.033","ppm","31","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"08/08/2017","190170011","1","0.041","ppm","38","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"08/09/2017","190170011","1","0.043","ppm","40","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"08/10/2017","190170011","1","0.044","ppm","41","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"08/11/2017","190170011","1","0.03","ppm","28","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"08/12/2017","190170011","1","0.033","ppm","31","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"08/13/2017","190170011","1","0.033","ppm","31","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"08/14/2017","190170011","1","0.036","ppm","33","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"08/15/2017","190170011","1","0.031","ppm","29","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"08/16/2017","190170011","1","0.034","ppm","31","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"08/17/2017","190170011","1","0.032","ppm","30","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"08/18/2017","190170011","1","0.034","ppm","31","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"08/19/2017","190170011","1","0.044","ppm","41","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"08/20/2017","190170011","1","0.05","ppm","46","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"08/21/2017","190170011","1","0.035","ppm","32","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"08/22/2017","190170011","1","0.031","ppm","29","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"08/23/2017","190170011","1","0.032","ppm","30","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"08/24/2017","190170011","1","0.03","ppm","28","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"08/25/2017","190170011","1","0.039","ppm","36","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"08/26/2017","190170011","1","0.038","ppm","35","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"08/27/2017","190170011","1","0.034","ppm","31","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"08/28/2017","190170011","1","0.023","ppm","21","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"08/29/2017","190170011","1","0.037","ppm","34","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"08/30/2017","190170011","1","0.044","ppm","41","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"08/31/2017","190170011","1","0.028","ppm","26","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"09/01/2017","190170011","1","0.038","ppm","35","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"09/02/2017","190170011","1","0.035","ppm","32","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"09/03/2017","190170011","1","0.043","ppm","40","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"09/04/2017","190170011","1","0.032","ppm","30","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"09/05/2017","190170011","1","0.032","ppm","30","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"09/06/2017","190170011","1","0.027","ppm","25","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"09/07/2017","190170011","1","0.033","ppm","31","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"09/08/2017","190170011","1","0.048","ppm","44","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"09/09/2017","190170011","1","0.05","ppm","46","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"09/10/2017","190170011","1","0.051","ppm","47","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"09/11/2017","190170011","1","0.049","ppm","45","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"09/12/2017","190170011","1","0.053","ppm","49","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"09/13/2017","190170011","1","0.055","ppm","51","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"09/14/2017","190170011","1","0.058","ppm","61","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"09/15/2017","190170011","1","0.058","ppm","61","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"09/16/2017","190170011","1","0.044","ppm","41","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"09/17/2017","190170011","1","0.028","ppm","26","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"09/18/2017","190170011","1","0.028","ppm","26","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"09/19/2017","190170011","1","0.046","ppm","43","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"09/20/2017","190170011","1","0.037","ppm","34","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"09/21/2017","190170011","1","0.04","ppm","37","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"09/22/2017","190170011","1","0.035","ppm","32","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"09/23/2017","190170011","1","0.039","ppm","36","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"09/24/2017","190170011","1","0.048","ppm","44","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"09/25/2017","190170011","1","0.04","ppm","37","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"09/26/2017","190170011","1","0.009","ppm","8","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"09/27/2017","190170011","1","0.029","ppm","27","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"09/28/2017","190170011","1","0.036","ppm","33","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"09/29/2017","190170011","1","0.031","ppm","29","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"09/30/2017","190170011","1","0.035","ppm","32","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"10/01/2017","190170011","1","0.044","ppm","41","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"10/02/2017","190170011","1","0.045","ppm","42","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"10/03/2017","190170011","1","0.032","ppm","30","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"10/04/2017","190170011","1","0.024","ppm","22","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"10/05/2017","190170011","1","0.022","ppm","20","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"10/06/2017","190170011","1","0.021","ppm","19","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"10/09/2017","190170011","1","0.032","ppm","30","14","82.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"10/10/2017","190170011","1","0.02","ppm","19","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"10/11/2017","190170011","1","0.015","ppm","14","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"10/12/2017","190170011","1","0.024","ppm","22","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"10/13/2017","190170011","1","0.017","ppm","16","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"10/14/2017","190170011","1","0.022","ppm","20","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"10/15/2017","190170011","1","0.029","ppm","27","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"10/16/2017","190170011","1","0.033","ppm","31","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"10/17/2017","190170011","1","0.04","ppm","37","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"10/18/2017","190170011","1","0.045","ppm","42","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"10/19/2017","190170011","1","0.041","ppm","38","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"10/20/2017","190170011","1","0.049","ppm","45","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"10/21/2017","190170011","1","0.031","ppm","29","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"10/22/2017","190170011","1","0.026","ppm","24","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"10/23/2017","190170011","1","0.029","ppm","27","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"10/24/2017","190170011","1","0.032","ppm","30","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"10/25/2017","190170011","1","0.031","ppm","29","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"10/26/2017","190170011","1","0.025","ppm","23","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"10/27/2017","190170011","1","0.028","ppm","26","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"10/28/2017","190170011","1","0.033","ppm","31","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"10/29/2017","190170011","1","0.023","ppm","21","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"10/30/2017","190170011","1","0.027","ppm","25","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"03/01/2017","190170011","2","0.035","ppm","32","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"03/02/2017","190170011","2","0.039","ppm","36","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"03/03/2017","190170011","2","0.035","ppm","32","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"03/04/2017","190170011","2","0.034","ppm","31","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"03/05/2017","190170011","2","0.037","ppm","34","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"03/06/2017","190170011","2","0.034","ppm","31","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"03/07/2017","190170011","2","0.04","ppm","37","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"03/08/2017","190170011","2","0.038","ppm","35","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"03/09/2017","190170011","2","0.036","ppm","33","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"03/10/2017","190170011","2","0.036","ppm","33","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"03/11/2017","190170011","2","0.037","ppm","34","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"03/12/2017","190170011","2","0.037","ppm","34","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"03/13/2017","190170011","2","0.043","ppm","40","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"03/14/2017","190170011","2","0.043","ppm","40","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"03/15/2017","190170011","2","0.049","ppm","45","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"03/16/2017","190170011","2","0.047","ppm","44","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"03/17/2017","190170011","2","0.034","ppm","31","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"03/18/2017","190170011","2","0.032","ppm","30","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"03/19/2017","190170011","2","0.038","ppm","35","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"03/20/2017","190170011","2","0.043","ppm","40","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
"03/21/2017","190170011","2","0.037","ppm","34","17","100.0000","44201","Ozone","47940","Waterloo-Cedar Falls, IA","19","Iowa","017","Bremer","42.743036336","-92.51324149"
